timestamp,trial_id,controller,climate,workload,repeat,T_tank_hot,T_tank_mid,T_rad_in,T_rad_out,T_ambient,RH_ambient,heater_w_cmd,heater_w_meas,fan_pwm,fan_w,forecast_T,forecast_RH,bank_depth_cmd,water_event_flag,notes
2026-07-04T20:22:11,pid_hot_humid_bursty_r1,pid,hot_humid,bursty,1,31.005,30.705,30.505,28.005,25.0,45.0,60.0,,40.0,0.8,,,,0,warmup
2026-07-04T20:22:11,pid_hot_humid_bursty_r1,pid,hot_humid,bursty,1,31.017,30.717,30.517,28.017,25.0,45.0,60.0,,0.0,0.0,30.17,,,0,trial
2026-07-04T20:22:11,pid_hot_humid_bursty_r1,pid,hot_humid,bursty,1,31.025,30.725,30.525,28.025,25.0,45.0,60.0,,0.0,0.0,30.17,,,0,trial
2026-07-04T20:22:11,pid_hot_humid_bursty_r1,pid,hot_humid,bursty,1,31.032,30.732,30.532,28.032,25.0,45.0,60.0,,0.0,0.0,30.17,,,0,trial
2026-07-04T20:22:11,pid_hot_humid_bursty_r1,pid,hot_humid,bursty,1,31.039,30.739,30.539,28.039,25.0,45.0,60.0,,0.0,0.0,30.17,,,0,trial
2026-07-04T20:22:11,pid_hot_humid_bursty_r1,pid,hot_humid,bursty,1,31.047,30.747,30.547,28.047,25.0,45.0,60.0,,0.0,0.0,30.17,,,0,trial
2026-07-04T20:22:11,pid_hot_humid_bursty_r1,pid,hot_humid,bursty,1,31.054,30.754,30.554,28.054,25.0,45.0,60.0,,0.0,0.0,30.17,,,0,trial
2026-07-04T20:22:11,pid_hot_humid_bursty_r1,pid,hot_humid,bursty,1,31.061,30.761,30.561,28.061,25.0,45.0,60.0,,0.0,0.0,30.17,,,0,trial
2026-07-04T20:22:11,pid_hot_humid_bursty_r1,pid,hot_humid,bursty,1,31.068,30.768,30.568,28.068,25.0,45.0,60.0,,0.0,0.0,30.17,,,0,trial
2026-07-04T20:22:11,pid_hot_humid_bursty_r1,pid,hot_humid,bursty,1,31.076,30.776,30.576,28.076,25.0,45.0,60.0,,0.0,0.0,30.17,,,0,trial
