timestamp,trial_id,controller,climate,workload,repeat,T_tank_hot,T_tank_mid,T_rad_in,T_rad_out,T_ambient,RH_ambient,heater_w_cmd,heater_w_meas,fan_pwm,fan_w,forecast_T,forecast_RH,bank_depth_cmd,water_event_flag,notes
2026-07-07T20:35:30,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.005,30.705,30.505,28.005,25.0,45.0,60.0,,40.0,0.8,,,,0,warmup
2026-07-07T20:35:30,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.01,30.71,30.51,28.01,25.0,45.0,60.0,,40.0,0.8,30.17,,,0,trial
2026-07-07T20:35:30,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.013,30.713,30.513,28.013,25.0,45.0,60.0,,100.0,2.0,30.17,,,0,trial
2026-07-07T20:35:30,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.016,30.716,30.516,28.016,25.0,45.0,60.0,,100.0,2.0,30.17,,,0,trial
2026-07-07T20:35:30,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.02,30.72,30.52,28.02,25.0,45.0,60.0,,100.0,2.0,30.17,,,0,trial
2026-07-07T20:35:30,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.023,30.723,30.523,28.023,25.0,45.0,60.0,,100.0,2.0,30.17,,,0,trial
2026-07-07T20:35:30,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.026,30.726,30.526,28.026,25.0,45.0,60.0,,100.0,2.0,30.17,,,0,trial
2026-07-07T20:35:30,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.029,30.729,30.529,28.029,25.0,45.0,60.0,,100.0,2.0,30.17,,,0,trial
2026-07-07T20:35:30,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.032,30.732,30.532,28.032,25.0,45.0,60.0,,100.0,2.0,30.17,,,0,trial
2026-07-07T20:35:30,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.035,30.735,30.535,28.035,25.0,45.0,60.0,,100.0,2.0,30.17,,,0,trial
2026-07-07T20:35:30,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.038,30.738,30.538,28.038,25.0,45.0,60.0,,100.0,2.0,30.17,,,0,trial
2026-07-07T20:35:30,forecast_hot_humid_bursty_r2,forecast,hot_humid,bursty,2,31.042,30.742,30.542,28.042,25.0,45.0,60.0,,100.0,2.0,30.17,,,0,trial
