timestamp,trial_id,controller,climate,workload,repeat,T_tank_hot,T_tank_mid,T_rad_in,T_rad_out,T_ambient,RH_ambient,heater_w_cmd,heater_w_meas,fan_pwm,fan_w,forecast_T,forecast_RH,bank_depth_cmd,water_event_flag,notes
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.005,30.705,30.505,28.005,25.0,45.0,60.0,,40.0,0.8,,,,0,warmup
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.01,30.71,30.51,28.01,25.0,45.0,60.0,,40.0,0.8,30.17,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.017,30.717,30.517,28.017,25.0,45.0,60.0,,0.0,0.0,30.17,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.025,30.725,30.525,28.025,25.0,45.0,60.0,,0.0,0.0,30.17,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.032,30.732,30.532,28.032,25.0,45.0,60.0,,0.0,0.0,30.17,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.039,30.739,30.539,28.039,25.0,45.0,60.0,,0.0,0.0,30.17,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.047,30.747,30.547,28.047,25.0,45.0,60.0,,0.0,0.0,30.17,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.054,30.754,30.554,28.054,25.0,45.0,60.0,,0.0,0.0,30.17,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.061,30.761,30.561,28.061,25.0,45.0,60.0,,0.0,0.0,30.17,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.068,30.768,30.568,28.068,25.0,45.0,60.0,,0.0,0.0,30.17,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.076,30.776,30.576,28.076,25.0,45.0,60.0,,0.0,0.0,30.17,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.083,30.783,30.583,28.083,25.0,45.0,60.0,,0.0,0.0,30.17,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.09,30.79,30.59,28.09,25.0,45.0,60.0,,0.0,0.0,30.17,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.097,30.797,30.597,28.097,25.0,45.0,60.0,,0.0,0.0,30.17,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.105,30.805,30.605,28.105,25.0,45.0,60.0,,0.0,0.0,30.17,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.112,30.812,30.612,28.112,25.0,45.0,60.0,,0.0,0.0,30.18,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.119,30.819,30.619,28.119,25.0,45.0,60.0,,0.0,0.0,30.18,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.126,30.826,30.626,28.126,25.0,45.0,60.0,,0.0,0.0,30.18,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.134,30.834,30.634,28.134,25.0,45.0,60.0,,0.0,0.0,30.18,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.141,30.841,30.641,28.141,25.0,45.0,60.0,,0.0,0.0,30.18,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.148,30.848,30.648,28.148,25.0,45.0,60.0,,0.0,0.0,30.18,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.155,30.855,30.655,28.155,25.0,45.0,60.0,,0.0,0.0,30.18,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.163,30.863,30.663,28.163,25.0,45.0,60.0,,0.0,0.0,30.18,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.17,30.87,30.67,28.17,25.0,45.0,60.0,,0.0,0.0,30.18,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.177,30.877,30.677,28.177,25.0,45.0,60.0,,0.0,0.0,30.18,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.184,30.884,30.684,28.184,25.0,45.0,60.0,,0.0,0.0,30.18,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.192,30.892,30.692,28.192,25.0,45.0,60.0,,0.0,0.0,30.18,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.199,30.899,30.699,28.199,25.0,45.0,60.0,,0.0,0.0,30.18,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.206,30.906,30.706,28.206,25.0,45.0,60.0,,0.0,0.0,30.19,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.213,30.913,30.713,28.213,25.0,45.0,60.0,,0.0,0.0,30.19,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.22,30.92,30.72,28.22,25.0,45.0,60.0,,0.0,0.0,30.19,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.228,30.928,30.728,28.228,25.0,45.0,60.0,,0.0,0.0,30.19,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.235,30.935,30.735,28.235,25.0,45.0,60.0,,0.0,0.0,30.19,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.242,30.942,30.742,28.242,25.0,45.0,60.0,,0.0,0.0,30.19,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.249,30.949,30.749,28.249,25.0,45.0,60.0,,0.0,0.0,30.19,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.257,30.957,30.757,28.257,25.0,45.0,60.0,,0.0,0.0,30.19,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.264,30.964,30.764,28.264,25.0,45.0,60.0,,0.0,0.0,30.19,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.271,30.971,30.771,28.271,25.0,45.0,60.0,,0.0,0.0,30.19,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.278,30.978,30.778,28.278,25.0,45.0,60.0,,0.0,0.0,30.19,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.286,30.986,30.786,28.286,25.0,45.0,60.0,,0.0,0.0,30.19,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.293,30.993,30.793,28.293,25.0,45.0,60.0,,0.0,0.0,30.19,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.3,31.0,30.8,28.3,25.0,45.0,60.0,,0.0,0.0,30.2,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.307,31.007,30.807,28.307,25.0,45.0,60.0,,0.0,0.0,30.2,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.315,31.015,30.815,28.315,25.0,45.0,60.0,,0.0,0.0,30.2,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.322,31.022,30.822,28.322,25.0,45.0,60.0,,0.0,0.0,30.2,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.329,31.029,30.829,28.329,25.0,45.0,60.0,,0.0,0.0,30.2,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.336,31.036,30.836,28.336,25.0,45.0,60.0,,0.0,0.0,30.2,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.343,31.043,30.843,28.343,25.0,45.0,60.0,,0.0,0.0,30.2,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.351,31.051,30.851,28.351,25.0,45.0,60.0,,0.0,0.0,30.2,,,0,trial
2026-07-07T20:35:25,reactive_hot_humid_bursty_r1,reactive,hot_humid,bursty,1,31.358,31.058,30.858,28.358,25.0,45.0,60.0,,0.0,0.0,30.2,,,0,trial
