timestamp,trial_id,controller,climate,workload,repeat,T_tank_hot,T_tank_mid,T_rad_in,T_rad_out,T_ambient,RH_ambient,heater_w_cmd,heater_w_meas,fan_pwm,fan_w,forecast_T,forecast_RH,bank_depth_cmd,water_event_flag,notes
2026-07-04T20:19:03,forecast_hot_humid_bursty_r1,forecast,hot_humid,bursty,1,31.005,30.705,30.505,28.005,25.0,45.0,60.0,,40.0,0.8,,,,0,warmup
2026-07-04T20:19:03,forecast_hot_humid_bursty_r1,forecast,hot_humid,bursty,1,31.013,30.713,30.513,28.013,25.0,45.0,60.0,,100.0,2.0,30.17,,,0,trial
2026-07-04T20:19:03,forecast_hot_humid_bursty_r1,forecast,hot_humid,bursty,1,31.016,30.716,30.516,28.016,25.0,45.0,60.0,,100.0,2.0,30.17,,,0,trial
2026-07-04T20:19:03,forecast_hot_humid_bursty_r1,forecast,hot_humid,bursty,1,31.02,30.72,30.52,28.02,25.0,45.0,60.0,,100.0,2.0,30.17,,,0,trial
2026-07-04T20:19:03,forecast_hot_humid_bursty_r1,forecast,hot_humid,bursty,1,31.023,30.723,30.523,28.023,25.0,45.0,60.0,,100.0,2.0,30.17,,,0,trial
2026-07-04T20:19:03,forecast_hot_humid_bursty_r1,forecast,hot_humid,bursty,1,31.026,30.726,30.526,28.026,25.0,45.0,60.0,,100.0,2.0,30.17,,,0,trial
2026-07-04T20:19:03,forecast_hot_humid_bursty_r1,forecast,hot_humid,bursty,1,31.029,30.729,30.529,28.029,25.0,45.0,60.0,,100.0,2.0,30.17,,,0,trial
2026-07-04T20:19:03,forecast_hot_humid_bursty_r1,forecast,hot_humid,bursty,1,31.032,30.732,30.532,28.032,25.0,45.0,60.0,,100.0,2.0,30.17,,,0,trial
2026-07-04T20:19:03,forecast_hot_humid_bursty_r1,forecast,hot_humid,bursty,1,31.035,30.735,30.535,28.035,25.0,45.0,60.0,,100.0,2.0,30.17,,,0,trial
2026-07-04T20:19:03,forecast_hot_humid_bursty_r1,forecast,hot_humid,bursty,1,31.038,30.738,30.538,28.038,25.0,45.0,60.0,,100.0,2.0,30.17,,,0,trial
2026-07-04T20:19:03,forecast_hot_humid_bursty_r1,forecast,hot_humid,bursty,1,31.042,30.742,30.542,28.042,25.0,45.0,60.0,,100.0,2.0,30.17,,,0,trial
2026-07-04T20:19:03,forecast_hot_humid_bursty_r1,forecast,hot_humid,bursty,1,31.045,30.745,30.545,28.045,25.0,45.0,60.0,,100.0,2.0,30.17,,,0,trial
2026-07-04T20:19:03,forecast_hot_humid_bursty_r1,forecast,hot_humid,bursty,1,31.048,30.748,30.548,28.048,25.0,45.0,60.0,,100.0,2.0,30.17,,,0,trial
2026-07-04T20:19:03,forecast_hot_humid_bursty_r1,forecast,hot_humid,bursty,1,31.051,30.751,30.551,28.051,25.0,45.0,60.0,,100.0,2.0,30.17,,,0,trial
2026-07-04T20:19:03,forecast_hot_humid_bursty_r1,forecast,hot_humid,bursty,1,31.054,30.754,30.554,28.054,25.0,45.0,60.0,,100.0,2.0,30.17,,,0,trial
2026-07-04T20:19:03,forecast_hot_humid_bursty_r1,forecast,hot_humid,bursty,1,31.057,30.757,30.557,28.057,25.0,45.0,60.0,,100.0,2.0,30.18,,,0,trial
2026-07-04T20:19:03,forecast_hot_humid_bursty_r1,forecast,hot_humid,bursty,1,31.06,30.76,30.56,28.06,25.0,45.0,60.0,,100.0,2.0,30.18,,,0,trial
2026-07-04T20:19:03,forecast_hot_humid_bursty_r1,forecast,hot_humid,bursty,1,31.063,30.763,30.563,28.063,25.0,45.0,60.0,,100.0,2.0,30.18,,,0,trial
2026-07-04T20:19:03,forecast_hot_humid_bursty_r1,forecast,hot_humid,bursty,1,31.067,30.767,30.567,28.067,25.0,45.0,60.0,,100.0,2.0,30.18,,,0,trial
2026-07-04T20:19:03,forecast_hot_humid_bursty_r1,forecast,hot_humid,bursty,1,31.07,30.77,30.57,28.07,25.0,45.0,60.0,,100.0,2.0,30.18,,,0,trial
2026-07-04T20:19:03,forecast_hot_humid_bursty_r1,forecast,hot_humid,bursty,1,31.073,30.773,30.573,28.073,25.0,45.0,60.0,,100.0,2.0,30.18,,,0,trial
2026-07-04T20:19:03,forecast_hot_humid_bursty_r1,forecast,hot_humid,bursty,1,31.076,30.776,30.576,28.076,25.0,45.0,60.0,,100.0,2.0,30.18,,,0,trial
2026-07-04T20:19:03,forecast_hot_humid_bursty_r1,forecast,hot_humid,bursty,1,31.079,30.779,30.579,28.079,25.0,45.0,60.0,,100.0,2.0,30.18,,,0,trial
2026-07-04T20:19:03,forecast_hot_humid_bursty_r1,forecast,hot_humid,bursty,1,31.082,30.782,30.582,28.082,25.0,45.0,60.0,,100.0,2.0,30.18,,,0,trial
2026-07-04T20:19:03,forecast_hot_humid_bursty_r1,forecast,hot_humid,bursty,1,31.085,30.785,30.585,28.085,25.0,45.0,60.0,,100.0,2.0,30.18,,,0,trial
2026-07-04T20:19:03,forecast_hot_humid_bursty_r1,forecast,hot_humid,bursty,1,31.088,30.788,30.588,28.088,25.0,45.0,60.0,,100.0,2.0,30.18,,,0,trial
2026-07-04T20:19:03,forecast_hot_humid_bursty_r1,forecast,hot_humid,bursty,1,31.091,30.791,30.591,28.091,25.0,45.0,60.0,,100.0,2.0,30.18,,,0,trial
